Farm_ID,Location,Collection_Date,Growth_Stage,pH,EC,P,K,Temperature,Humidity,Moisture,N,Soil_Suitability,N_Status,P_Status,K_Status,Recommended_Urea,Recommended_TSP,Recommended_MOP,Recommended_Organic
BD_RK_2024_0113,Rathkarawua,4/15/2023,Vegetative,6.19,0.048,142.6,403.8,19.1,73.5,50.2,58.2,2,2,2,2,7,0,0,0
BD_ME_2024_0096,Makul_Ella,9/1/2023,Tuber_Initiation,6.51,0.169,99.4,247,23.4,87.1,63.5,55.4,1,2,1,1,5.5,0,12.5,0
BD_HP_2024_0091,Haputhale,2/1/2024,Maturation,6.77,0.076,98.1,305.5,24.4,89.8,49.1,51,2,2,1,2,0,0,0,0
BD_RK_2023_0114,Rathkarawua,1/14/2023,Tuber_Initiation,6.64,0.115,77.9,348.5,19.3,69.8,53.1,50.2,2,2,1,2,5.5,0,8,0
BD_BR_2024_0090,Boralanda,8/19/2023,Tuber_Initiation,5.92,0.185,68.7,397.9,15.4,83.1,62.5,35.7,1,1,1,2,11,0,8,0
BD_MH_2023_0096,Mirahawatte,7/18/2023,Tuber_Initiation,5.23,0.078,140.6,284,23.7,77.1,38,59.8,2,2,2,1,5.5,0,12.5,0
BD_UP_2023_0105,Uva_Paranagama,11/30/2024,Germination,5.6,0.144,77.1,272.3,22.5,79,33.2,25.1,2,0,1,1,5.5,4.5,8,1000
BD_WD_2023_0110,Welimada,6/10/2024,Germination,6.33,0.163,103.1,256.7,22.3,84,58.6,33,1,1,2,1,5.5,0,8,1000
BD_HN_2023_0106,Hinnarangolla,3/14/2024,Tuber_Initiation,6.58,0.169,41.1,180.6,24,88.7,39.7,56.6,0,2,0,1,5.5,0,12.5,0
BD_ME_2024_0097,Makul_Ella,5/14/2023,Vegetative,6.98,0.12,85.5,320,16.1,87.3,43.1,52.3,2,2,1,2,7,0,0,0
BD_MH_2024_0097,Mirahawatte,1/6/2023,Tuber_Initiation,6.06,0.085,148.6,356.3,23.4,80.1,42.2,40.1,2,1,2,2,11,0,8,0
BD_UP_2023_0106,Uva_Paranagama,2/10/2023,Vegetative,5.1,0.251,33,193.4,20.2,78.4,46.3,33.4,0,1,0,1,11,0,0,0
BD_RK_2023_0115,Rathkarawua,10/2/2024,Tuber_Initiation,5.35,0.082,109.4,312.5,21.5,86.9,53.7,57.5,2,2,2,2,5.5,0,8,0
BD_UP_2024_0107,Uva_Paranagama,3/16/2023,Tuber_Initiation,5.92,0.265,29.4,127.5,22.6,75.7,58.6,32,0,1,0,0,11,0,12.5,0
BD_ME_2023_0098,Makul_Ella,7/8/2023,Germination,5.48,0.178,79.1,264.4,20.4,85.2,57.7,41.6,1,1,1,1,5.5,4.5,8,600
BD_ME_2023_0099,Makul_Ella,3/1/2024,Maturation,6.02,0.183,83.9,328.2,18.3,85.9,49.9,40.7,1,1,1,2,0,0,0,0
BD_BW_2024_0115,Bandarawela,8/15/2023,Vegetative,5.77,0.053,128.4,330.7,22.6,74.8,46.8,53.9,2,2,2,2,7,0,0,0
BD_RK_2024_0116,Rathkarawua,1/5/2024,Tuber_Initiation,6.8,0.097,80.9,325,19.2,75.7,59.5,42.3,2,1,1,2,11,0,8,0
BD_BR_2024_0091,Boralanda,7/28/2024,Germination,6.26,0.146,57.8,222.8,20.3,85.3,40.5,33.8,2,1,1,1,5.5,4.5,8,600
BD_BW_2024_0116,Bandarawela,4/1/2024,Vegetative,5.91,0.074,117.6,366.6,25.6,83.9,37.4,35.2,2,1,2,2,11,0,0,0
BD_MH_2023_0098,Mirahawatte,2/10/2023,Tuber_Initiation,6.03,0.128,78.6,328.9,22.1,79.5,58.5,38.7,2,1,1,2,11,0,8,0
BD_HN_2023_0107,Hinnarangolla,1/31/2024,Tuber_Initiation,5.94,0.102,111.6,193.4,18.5,85.9,44.1,35.2,2,1,2,1,11,0,12.5,0
BD_ME_2024_0100,Makul_Ella,1/26/2023,Tuber_Initiation,4.71,0.121,68.9,289.1,23.2,80.6,57.3,43.5,1,1,1,1,11,0,12.5,0
BD_ME_2024_0101,Makul_Ella,5/13/2024,Germination,6.5,0.093,72.3,192.6,21.8,90.2,78.5,26.8,2,0,1,1,5.5,4.5,8,1000
BD_OH_2023_0118,Ohiya,11/25/2023,Germination,5.37,0.151,98.7,234.2,12.9,82.1,46.3,39.3,1,1,1,1,5.5,4.5,8,1500
BD_BW_2023_0117,Bandarawela,7/4/2024,Germination,5.77,0.102,95.6,358.4,27.7,65.2,39.9,41,2,1,1,2,5.5,4.5,5,600
BD_BW_2023_0118,Bandarawela,11/17/2024,Vegetative,6.11,0.103,127.1,303.9,22.5,76.1,68.9,53.6,2,2,2,2,7,0,0,0
BD_HN_2023_0108,Hinnarangolla,7/30/2023,Maturation,5.99,0.098,71.8,258.9,21.4,74.1,48.6,24.5,2,0,1,1,0,0,0,0
BD_BW_2023_0119,Bandarawela,1/25/2023,Maturation,6.05,0.06,124.4,310.9,23.6,72.1,64.4,52,2,2,2,2,0,0,0,0
BD_RK_2023_0117,Rathkarawua,3/31/2023,Germination,6.25,0.103,134.3,251.5,22.5,70.3,53.6,46.8,2,1,2,1,5.5,0,8,1000
BD_HP_2023_0092,Haputhale,9/15/2023,Germination,6.12,0.107,124.6,323.3,19.4,87.2,63.2,33.5,2,1,2,2,5.5,0,5,1000
BD_MH_2023_0099,Mirahawatte,9/22/2023,Maturation,5.55,0.056,81.1,294.1,25.6,72.6,49.6,51.7,2,2,1,1,0,0,0,0
BD_HN_2024_0109,Hinnarangolla,10/7/2024,Maturation,6.15,0.063,73.1,273.4,21.7,85.8,58.6,39.4,2,1,1,1,0,0,0,0
BD_HN_2024_0110,Hinnarangolla,1/18/2023,Maturation,6.91,0.107,67.4,173.2,19.8,88.6,56.9,41.1,1,1,1,1,0,0,0,0
BD_BW_2023_0120,Bandarawela,10/18/2024,Germination,6.08,0.115,154.2,306.1,21.6,73.5,49.5,35.7,2,1,2,2,5.5,0,5,600
BD_MH_2023_0100,Mirahawatte,12/18/2024,Germination,6.43,0.119,155.6,265.1,18.1,73.1,52.2,47.8,2,1,2,1,5.5,0,8,600
BD_RK_2023_0118,Rathkarawua,10/24/2023,Tuber_Initiation,6.67,0.114,159.7,282.6,23.4,70.9,62.2,39.1,2,1,2,1,11,0,12.5,0
BD_MH_2023_0101,Mirahawatte,10/16/2023,Maturation,6.61,0.082,116.8,356.8,22,77.2,39.9,50.7,2,2,2,2,0,0,0,0
BD_HN_2024_0111,Hinnarangolla,11/7/2024,Germination,5.87,0.103,50.7,155,21.2,84.7,49.4,51.5,2,2,1,1,3,4.5,8,600
BD_UP_2023_0108,Uva_Paranagama,6/30/2024,Vegetative,6.52,0.179,57.9,144.9,21.5,77.5,50.6,27.9,0,0,1,0,11,0,0,0
BD_WD_2024_0111,Welimada,7/12/2024,Tuber_Initiation,5.98,0.207,91.9,241.7,20.4,78.8,63.2,31.1,1,1,1,1,11,0,12.5,0
BD_WD_2024_0112,Welimada,11/24/2024,Tuber_Initiation,5.52,0.137,20,225.9,16.2,81.8,43.4,42.2,1,1,0,1,11,0,12.5,0
BD_HP_2023_0093,Haputhale,5/7/2023,Germination,5.5,0.087,102.7,302.7,18.3,72.7,39.2,58,2,2,2,2,3,0,5,600
BD_HP_2024_0094,Haputhale,7/4/2024,Germination,5.79,0.073,136.7,380,20.5,86.6,63.9,59.9,2,2,2,2,3,0,5,1000
BD_OH_2023_0119,Ohiya,12/19/2023,Vegetative,5.04,0.217,124.7,342.7,15.2,91.4,48,21,2,0,2,2,11,0,0,0
BD_HN_2023_0112,Hinnarangolla,6/14/2023,Vegetative,6.43,0.057,79.2,206,17.4,79.2,73.6,58.4,2,2,1,1,7,0,0,0
BD_BR_2024_0092,Boralanda,7/18/2023,Germination,6.42,0.204,69.6,182.2,17.7,78.7,43.8,33.4,1,1,1,1,5.5,4.5,8,1000
BD_WD_2023_0113,Welimada,7/16/2024,Maturation,6.64,0.105,88.9,310.9,21.7,89.5,54.4,28.1,2,0,1,2,0,0,0,0
BD_ME_2023_0102,Makul_Ella,10/25/2023,Germination,6.92,0.167,92.6,332.4,22.8,90.4,48.5,35.2,1,1,1,2,5.5,4.5,5,600
BD_OH_2023_0120,Ohiya,7/22/2023,Maturation,7.55,0.166,85.2,281.7,15.6,86.4,70.3,37.2,0,1,1,1,0,0,0,0
BD_RK_2024_0119,Rathkarawua,5/12/2023,Vegetative,6.47,0.092,120.4,334.2,24.4,80.1,60,54.7,2,2,2,2,7,0,0,0
BD_BW_2024_0121,Bandarawela,9/26/2024,Germination,6.64,0.093,124.9,304.6,27,73.6,46.1,35.8,2,1,2,2,5.5,0,5,600
BD_BR_2024_0093,Boralanda,5/12/2024,Maturation,5.63,0.131,103.9,239.9,18.5,79.5,63.2,29.8,2,0,2,1,0,0,0,0
BD_RK_2024_0120,Rathkarawua,12/11/2024,Vegetative,6.58,0.061,102.2,326.4,19.9,73,57,56,2,2,2,2,7,0,0,0
BD_MH_2024_0102,Mirahawatte,11/20/2023,Maturation,6.33,0.126,134.3,365.9,25.2,76.1,72.4,45.6,2,1,2,2,0,0,0,0
BD_WD_2023_0114,Welimada,11/17/2023,Vegetative,6.42,0.212,68.4,243.6,19.1,89.2,46.2,44.3,1,1,1,1,11,0,0,0
BD_BR_2024_0094,Boralanda,10/11/2023,Tuber_Initiation,6.75,0.117,64,188.7,16.9,81.5,52.3,46.1,1,1,1,1,11,0,12.5,0
BD_WD_2024_0115,Welimada,5/6/2024,Maturation,5.6,0.084,112,248,18.7,82.1,70.9,37.1,2,1,2,1,0,0,0,0
BD_UP_2024_0109,Uva_Paranagama,11/9/2023,Maturation,5.99,0.078,63.7,134.6,23.2,84.7,79.2,25.2,1,0,1,0,0,0,0,0
BD_ME_2023_0103,Makul_Ella,6/29/2023,Germination,5.85,0.186,118.2,193.1,16.1,88.9,40.5,26.8,1,0,2,1,5.5,0,8,1500
BD_OH_2023_0121,Ohiya,7/5/2024,Vegetative,6.63,0.184,24.7,252.4,20,89.4,53.4,45.7,0,1,0,1,11,0,0,0
BD_OH_2023_0122,Ohiya,3/19/2023,Germination,6.37,0.046,99.6,288.4,13.9,93.6,55.3,29,2,0,1,1,5.5,4.5,8,600
BD_ME_2023_0104,Makul_Ella,8/18/2024,Maturation,6.56,0.149,34.1,165.3,18.2,91.1,42.4,38.2,1,1,0,1,0,0,0,0
BD_MH_2023_0103,Mirahawatte,2/7/2023,Tuber_Initiation,5.92,0.126,118.6,274.2,24.2,86.7,40,52.3,2,2,2,1,5.5,0,12.5,0
BD_ME_2024_0105,Makul_Ella,10/31/2024,Vegetative,5.5,0.137,43.6,279.1,18.8,77.5,52.9,28.2,1,0,0,1,11,0,0,0
BD_RK_2024_0121,Rathkarawua,8/17/2023,Tuber_Initiation,6.39,0.099,123.6,352.3,20.6,76.1,69.2,41.5,2,1,2,2,11,0,8,0
BD_WD_2024_0116,Welimada,5/28/2024,Germination,6.13,0.085,65.7,198.2,20.6,84.7,67.1,37.8,2,1,1,1,5.5,4.5,8,1500
BD_HN_2024_0113,Hinnarangolla,5/29/2024,Germination,5.23,0.159,68.8,211.8,19.5,80.6,61,28.7,1,0,1,1,5.5,4.5,8,1500
BD_BR_2023_0095,Boralanda,6/10/2024,Vegetative,7.07,0.204,67,314.8,18.5,83.2,43.5,27.9,1,0,1,2,11,0,0,0
BD_UP_2023_0110,Uva_Paranagama,7/3/2023,Vegetative,5.57,0.252,29.8,199.4,26.5,81.8,30,29.6,1,0,0,1,11,0,0,0
BD_UP_2024_0111,Uva_Paranagama,2/11/2023,Vegetative,5.52,0.227,77.3,149.7,25.1,70.1,34.5,24.6,1,0,1,0,11,0,0,0
BD_UP_2023_0112,Uva_Paranagama,3/6/2023,Tuber_Initiation,5.27,0.169,44.4,146.7,22.4,76.2,61,31.4,0,1,0,0,11,0,12.5,0
BD_RK_2023_0122,Rathkarawua,2/13/2023,Vegetative,6.6,0.101,143.4,343.2,24.1,84.4,74.4,34.7,2,1,2,2,11,0,0,0
BD_ME_2024_0106,Makul_Ella,2/2/2024,Maturation,5.92,0.162,39.9,223.4,17.4,81.2,44.5,35.2,1,1,0,1,0,0,0,0
BD_UP_2023_0113,Uva_Paranagama,2/10/2023,Tuber_Initiation,5.14,0.071,44.8,184.4,22.5,83.4,47.6,33.7,1,1,0,1,11,0,12.5,0
BD_BW_2024_0122,Bandarawela,9/27/2023,Vegetative,5.89,0.106,168.2,332.9,21.3,65.8,46.5,52.1,2,2,2,2,7,0,0,0
BD_HN_2024_0114,Hinnarangolla,1/10/2024,Germination,6.83,0.141,73.6,241.6,23.2,73.7,42.8,39.9,1,1,1,1,5.5,4.5,8,1000
BD_ME_2024_0107,Makul_Ella,1/21/2024,Vegetative,6.56,0.188,86.7,211.4,23,87.9,53.8,44.1,1,1,1,1,11,0,0,0
BD_ME_2024_0108,Makul_Ella,12/28/2023,Tuber_Initiation,5.4,0.164,85,131.9,16.1,88.8,59.4,41,0,1,1,0,11,0,12.5,0
BD_UP_2024_0114,Uva_Paranagama,9/10/2024,Germination,5.54,0.12,50.8,105.7,25.1,82.1,68.2,25.4,1,0,1,0,5.5,4.5,12.5,1500
BD_ME_2023_0109,Makul_Ella,3/26/2024,Vegetative,5.1,0.157,78.5,210.5,19.2,86.5,38.8,43.3,1,1,1,1,11,0,0,0
BD_BR_2023_0096,Boralanda,6/10/2024,Tuber_Initiation,4.73,0.131,79.7,221.1,15.5,94.6,63.5,30.8,1,1,1,1,11,0,12.5,0
BD_BR_2023_0097,Boralanda,7/11/2023,Vegetative,5.52,0.18,132.4,291.4,15.1,93.8,51.2,15,1,0,2,1,11,0,0,0
BD_RK_2023_0123,Rathkarawua,11/7/2024,Vegetative,5.69,0.101,131.2,323.5,19,68.4,45.4,53.7,2,2,2,2,7,0,0,0
BD_HN_2024_0115,Hinnarangolla,4/27/2023,Maturation,5.05,0.23,73.8,271.2,18.5,86.3,45.4,34.3,1,1,1,1,0,0,0,0
BD_UP_2024_0115,Uva_Paranagama,8/4/2023,Vegetative,4.82,0.197,50.6,139.8,27.4,81.5,50.6,32.5,0,1,1,0,11,0,0,0
BD_HN_2023_0116,Hinnarangolla,9/7/2023,Germination,5.27,0.159,53.2,326.7,23.8,84.2,60.9,46.8,1,1,1,2,5.5,4.5,5,600
BD_WD_2023_0117,Welimada,5/18/2023,Germination,6.01,0.182,98.6,216.8,23,76.7,72.9,18.2,1,0,1,1,5.5,4.5,8,1500
BD_MH_2023_0104,Mirahawatte,2/27/2023,Vegetative,6.55,0.071,99.2,298.7,24.9,78.1,57,39.5,1,1,1,1,11,0,0,0
BD_OH_2023_0123,Ohiya,6/13/2024,Maturation,5.96,0.118,105.3,205.4,15.1,88.8,58.3,28.3,2,0,2,1,0,0,0,0
BD_MH_2023_0105,Mirahawatte,11/8/2024,Tuber_Initiation,5.88,0.112,106.2,294.7,18.6,74.4,38.6,56.8,2,2,2,1,5.5,0,12.5,0
BD_BW_2023_0123,Bandarawela,4/4/2024,Maturation,6.26,0.112,158.4,305.1,27.7,71.6,50.2,51,2,2,2,2,0,0,0,0
BD_UP_2023_0116,Uva_Paranagama,8/13/2023,Maturation,5.93,0.051,23.8,244.5,20.5,80,58.2,27.6,1,0,0,1,0,0,0,0
BD_MH_2023_0106,Mirahawatte,8/19/2024,Vegetative,5.53,0.04,172.3,311,25,79.8,69.8,50.2,2,2,2,2,7,0,0,0
BD_MH_2024_0107,Mirahawatte,6/21/2023,Tuber_Initiation,6.43,0.098,109.1,253.6,21.6,83.1,51.1,56,2,2,2,1,5.5,0,12.5,0
BD_UP_2023_0117,Uva_Paranagama,8/24/2023,Maturation,5.33,0.139,34.5,157.6,26,75.2,59.4,37.9,1,1,0,1,0,0,0,0
BD_HN_2023_0117,Hinnarangolla,4/22/2023,Germination,5.84,0.089,119.7,248.8,22.2,88.8,71.2,41.7,2,1,2,1,5.5,0,8,600
BD_BR_2024_0098,Boralanda,6/3/2023,Germination,4.89,0.041,56.5,219.8,16.5,87.3,54.4,47.8,1,1,1,1,5.5,4.5,8,1000
BD_WD_2024_0118,Welimada,9/21/2024,Germination,7.11,0.12,115.7,230,20.4,79.6,65.6,58,1,2,2,1,3,0,8,1000
BD_ME_2023_0110,Makul_Ella,4/6/2023,Maturation,5.66,0.193,68.1,257.5,21.9,86.2,55,39.8,1,1,1,1,0,0,0,0
BD_WD_2023_0119,Welimada,11/25/2024,Maturation,5.08,0.117,62.1,281,17.5,76.9,35.5,31.8,1,1,1,1,0,0,0,0
BD_ME_2024_0111,Makul_Ella,1/15/2024,Germination,5.43,0.1,107.5,237.4,18.8,82.7,62.5,44.7,2,1,2,1,5.5,0,8,600
BD_ME_2024_0112,Makul_Ella,8/23/2023,Maturation,6.22,0.129,82.2,267.8,18.2,79.7,46.5,60.8,2,2,1,1,0,0,0,0
BD_HN_2024_0118,Hinnarangolla,8/26/2024,Germination,6.73,0.152,58.8,197.5,22.4,75.2,53.1,42.7,1,1,1,1,5.5,4.5,8,600
BD_HN_2023_0119,Hinnarangolla,9/18/2023,Maturation,7.29,0.112,68.6,221.2,22.4,82.7,54.7,26.7,1,0,1,1,0,0,0,0
BD_BR_2023_0099,Boralanda,10/18/2023,Maturation,5.89,0.088,58.5,221.4,17.8,88.4,60.1,22.7,2,0,1,1,0,0,0,0
BD_OH_2023_0124,Ohiya,1/6/2023,Germination,6.24,0.18,97.4,137,16.8,87.3,57.5,36.4,1,1,1,0,5.5,4.5,12.5,1000
BD_MH_2023_0108,Mirahawatte,6/16/2024,Germination,6.08,0.119,106.2,315,23.6,81.1,50.6,49.5,2,1,2,2,5.5,0,5,600
BD_HN_2023_0120,Hinnarangolla,12/5/2024,Tuber_Initiation,4.5,0.165,93,168.7,20.6,86.5,64.6,21.1,1,0,1,1,16.5,0,12.5,0
BD_HN_2024_0121,Hinnarangolla,4/20/2023,Vegetative,5.7,0.197,55.4,181.6,17.5,72.2,45.8,41.6,1,1,1,1,11,0,0,0
BD_HN_2024_0122,Hinnarangolla,9/25/2023,Maturation,6.11,0.106,106.8,178.6,24.9,83.4,55.4,40.6,2,1,2,1,0,0,0,0
BD_MH_2024_0109,Mirahawatte,9/18/2024,Tuber_Initiation,6.02,0.099,47.4,283.6,24.3,78.7,39.4,47.5,1,1,0,1,11,0,12.5,0
BD_HN_2023_0123,Hinnarangolla,2/28/2024,Maturation,5.63,0.159,72.8,154.9,24.7,85.9,41.6,36.6,1,1,1,1,0,0,0,0
BD_WD_2024_0120,Welimada,7/26/2024,Maturation,5.82,0.129,101.2,231.9,22.2,84.1,62.4,49.2,2,1,2,1,0,0,0,0
BD_OH_2024_0125,Ohiya,8/14/2024,Tuber_Initiation,6.25,0.048,119.1,270.3,12.8,91.7,53.8,52.5,2,2,2,1,5.5,0,12.5,0
BD_HN_2023_0124,Hinnarangolla,11/6/2024,Germination,5.76,0.061,76.6,304.3,19.6,79,57.5,39.9,2,1,1,2,5.5,4.5,5,1500
BD_BR_2024_0100,Boralanda,12/17/2024,Vegetative,6.38,0.219,124.5,188.7,21.1,91,51.8,21.3,1,0,2,1,11,0,0,0
BD_BW_2023_0124,Bandarawela,6/4/2024,Maturation,6.01,0.083,114.2,308.7,22.1,82.8,58.1,47.9,2,1,2,2,0,0,0,0
BD_RK_2023_0124,Rathkarawua,6/14/2023,Maturation,7.21,0.066,114.3,300.8,24,86.2,66.6,34,2,1,2,2,0,0,0,0
BD_HP_2023_0095,Haputhale,5/29/2023,Maturation,6.22,0.135,75.5,341,23.5,74.3,41,37.2,2,1,1,2,0,0,0,0
BD_MH_2024_0110,Mirahawatte,4/1/2023,Germination,5.69,0.088,111.7,328.2,24.3,84.1,59.5,37.4,2,1,2,2,5.5,0,5,1000
BD_OH_2023_0126,Ohiya,1/15/2024,Germination,6.27,0.158,43.1,233.9,18.3,82.3,41.2,38,1,1,0,1,5.5,6.7,8,1500
BD_MH_2023_0111,Mirahawatte,1/29/2024,Maturation,5.69,0.053,148.9,360.8,24.3,71.2,54.1,44.8,2,1,2,2,0,0,0,0
BD_MH_2024_0112,Mirahawatte,12/29/2024,Germination,6.42,0.109,92.7,292.6,24.5,83.9,57.4,36.3,2,1,1,1,5.5,4.5,8,600
BD_WD_2024_0121,Welimada,3/25/2024,Germination,5.93,0.198,45.3,205.9,17.2,89.1,52.2,39.3,1,1,0,1,5.5,6.7,8,1000
BD_BR_2024_0101,Boralanda,7/19/2023,Germination,5.2,0.075,53.4,157.8,15.5,90.1,61.3,40,1,1,1,1,5.5,4.5,8,1500
BD_MH_2023_0113,Mirahawatte,9/21/2024,Vegetative,6.57,0.04,121.6,338.1,19.6,83.6,48.3,23.9,2,0,2,2,11,0,0,0
BD_HP_2024_0096,Haputhale,9/2/2023,Germination,6.43,0.056,118.5,344.6,24.6,77.2,56.6,54.7,2,2,2,2,3,0,5,600
BD_WD_2023_0122,Welimada,10/10/2023,Maturation,5.33,0.15,89.7,162.6,18.2,92,66.6,15,1,0,1,1,0,0,0,0
BD_RK_2024_0125,Rathkarawua,2/20/2024,Vegetative,6.09,0.101,128.9,367.1,20.2,77.3,56.7,47.6,2,1,2,2,11,0,0,0
BD_ME_2023_0113,Makul_Ella,12/21/2024,Germination,6.56,0.089,95.1,355.3,23.6,83.2,59.3,22.1,2,0,1,2,5.5,4.5,5,1500
BD_BW_2024_0125,Bandarawela,7/26/2024,Tuber_Initiation,5.8,0.075,106.6,336.6,21,65.1,50.1,46.9,2,1,2,2,11,0,8,0
BD_RK_2024_0126,Rathkarawua,8/20/2023,Vegetative,6.25,0.123,120,266.4,20.2,72.5,60.1,43.4,2,1,2,1,11,0,0,0
BD_UP_2024_0118,Uva_Paranagama,8/11/2024,Germination,4.5,0.157,29,142.3,21.7,67.7,40.9,19.8,0,0,0,0,5.5,6.7,12.5,1500
BD_OH_2023_0127,Ohiya,2/21/2024,Germination,7.3,0.198,111.6,291.2,14.8,83.2,43.9,50.2,1,2,2,1,3,0,8,1500
BD_ME_2023_0114,Makul_Ella,5/30/2024,Tuber_Initiation,5.15,0.165,56.6,220,19.1,76.1,59.3,29.7,1,0,1,1,16.5,0,12.5,0
BD_RK_2023_0127,Rathkarawua,6/9/2024,Tuber_Initiation,6.47,0.108,104,287.2,25.7,84.1,58.1,60.4,2,2,2,1,5.5,0,12.5,0
BD_ME_2024_0115,Makul_Ella,12/11/2024,Maturation,5.28,0.181,125,219.8,22.3,82.4,42.7,38.6,1,1,2,1,0,0,0,0
BD_HN_2024_0125,Hinnarangolla,9/7/2023,Tuber_Initiation,6.19,0.072,79.4,334.8,20.2,72.3,60.9,42.3,2,1,1,2,11,0,8,0
BD_UP_2024_0119,Uva_Paranagama,8/23/2024,Germination,5.36,0.159,55.8,156.9,21.2,76.6,49.3,26.9,1,0,1,1,5.5,4.5,8,1500
BD_UP_2023_0120,Uva_Paranagama,9/22/2023,Germination,6.5,0.183,77.9,163.7,21.7,70.1,49,33,1,1,1,1,5.5,4.5,8,1500
BD_HN_2023_0126,Hinnarangolla,11/24/2024,Vegetative,6.13,0.209,54.6,294.9,19.3,83.9,55.2,26.8,1,0,1,1,11,0,0,0
BD_RK_2024_0128,Rathkarawua,12/28/2023,Germination,6.45,0.132,178.1,352.5,21,81.6,59,59.2,2,2,2,2,3,0,5,600
BD_OH_2023_0128,Ohiya,10/22/2023,Germination,5.86,0.185,104.4,276.2,19.7,92.2,61.1,27.7,1,0,2,1,5.5,0,8,1500
BD_HN_2024_0127,Hinnarangolla,3/19/2023,Vegetative,4.97,0.114,111.4,242.3,23.6,75.9,55,39.6,1,1,2,1,11,0,0,0
BD_UP_2024_0121,Uva_Paranagama,12/29/2023,Vegetative,4.83,0.229,38.1,208.3,20.6,65.6,30,17.9,0,0,0,1,11,0,0,0
BD_MH_2024_0114,Mirahawatte,7/7/2023,Vegetative,5.97,0.145,165,390.9,21.1,84.8,35.5,28.2,2,0,2,2,11,0,0,0
BD_UP_2023_0122,Uva_Paranagama,8/29/2023,Vegetative,7.26,0.243,29.1,165.7,27.3,78,43.6,20.9,0,0,0,1,11,0,0,0
BD_OH_2023_0129,Ohiya,8/23/2023,Vegetative,6.24,0.161,49,272.5,13.9,85.4,46.2,31.7,1,1,0,1,11,0,0,0
BD_BR_2024_0102,Boralanda,6/9/2023,Germination,6.09,0.226,104.4,236.4,20.8,81.7,47.4,38.6,1,1,2,1,5.5,0,8,1500
BD_BW_2023_0126,Bandarawela,11/23/2024,Maturation,6.54,0.074,135.1,370.6,27.9,71.9,58.3,56.9,2,2,2,2,0,0,0,0
BD_MH_2023_0115,Mirahawatte,7/8/2024,Germination,5.73,0.06,112.2,335.8,20.3,78.2,49.3,38.5,2,1,2,2,5.5,0,5,600
BD_UP_2024_0123,Uva_Paranagama,9/27/2024,Tuber_Initiation,4.72,0.215,35.7,244.5,25.2,73.9,61.6,41.1,0,1,0,1,11,0,12.5,0
BD_UP_2024_0124,Uva_Paranagama,5/17/2024,Vegetative,6.3,0.29,43.6,145.1,22.7,80.1,55.1,23.2,0,0,0,0,11,0,0,0
BD_ME_2024_0116,Makul_Ella,2/12/2024,Vegetative,6.6,0.181,56.5,197.6,17.7,83.9,70.1,32,1,1,1,1,11,0,0,0
BD_MH_2023_0116,Mirahawatte,2/25/2023,Maturation,6.29,0.062,136.4,331,22.1,84.7,61.9,60.4,2,2,2,2,0,0,0,0
BD_UP_2023_0125,Uva_Paranagama,5/29/2024,Tuber_Initiation,6.11,0.18,91.9,191,22.1,80.1,42.7,27.7,1,0,1,1,16.5,0,12.5,0
BD_HN_2023_0128,Hinnarangolla,4/13/2024,Germination,5.58,0.148,93,232.8,18.3,75,47.1,18.2,2,0,1,1,5.5,4.5,8,1000
BD_ME_2024_0117,Makul_Ella,11/20/2023,Germination,6.37,0.129,139.6,246.2,16.7,90.4,51.4,38.9,2,1,2,1,5.5,0,8,1000
BD_HP_2023_0097,Haputhale,1/24/2024,Germination,6.31,0.127,134.2,320.5,23,73.5,40.4,42.6,2,1,2,2,5.5,0,5,600
BD_RK_2024_0129,Rathkarawua,9/19/2024,Tuber_Initiation,6.11,0.047,78,329.1,23.7,77.8,65,54.4,2,2,1,2,5.5,0,8,0
BD_WD_2024_0123,Welimada,8/31/2023,Tuber_Initiation,5.79,0.167,73.6,204.6,19,89.9,62.5,47.9,1,1,1,1,11,0,12.5,0
BD_UP_2024_0126,Uva_Paranagama,1/10/2024,Vegetative,4.97,0.117,28,196.2,24.4,77.6,59,39,1,1,0,1,11,0,0,0
BD_UP_2024_0127,Uva_Paranagama,8/4/2023,Maturation,5.36,0.13,64.3,241.2,23.7,73.4,40,24.5,1,0,1,1,0,0,0,0
BD_RK_2024_0130,Rathkarawua,2/15/2024,Tuber_Initiation,6.15,0.099,160,336.9,25.4,68.7,33.2,50.2,2,2,2,2,5.5,0,8,0
BD_UP_2023_0128,Uva_Paranagama,8/8/2024,Vegetative,5.48,0.125,63.4,118.1,26.6,74.6,50.8,32.5,1,1,1,0,11,0,0,0
BD_MH_2023_0117,Mirahawatte,4/13/2023,Tuber_Initiation,5.92,0.093,166.6,283.1,20.6,78.7,60,43.7,2,1,2,1,11,0,12.5,0
BD_BR_2024_0103,Boralanda,1/26/2024,Vegetative,5.05,0.177,101.7,158.1,16.2,87.4,30,42.7,1,1,2,1,11,0,0,0
BD_WD_2023_0124,Welimada,4/29/2024,Germination,6.19,0.126,48.9,197.2,19.3,80.1,42.9,33.7,1,1,0,1,5.5,6.7,8,1000
BD_WD_2024_0125,Welimada,5/26/2024,Vegetative,6.38,0.12,87,177.2,19.6,77.5,64.2,40.3,2,1,1,1,11,0,0,0
