season,district,field_size_acres,potato_variety,soil_type,planned_fertilizer_kg_per_acre,seed_cost_lkr,fertilizer_cost_lkr,labor_cost_lkr,crop_quality,hands_on_money_lkr,selling_price_lkr_per_kg,actual_yield_kg_per_acre
Yala,Nuwara_Eliya,2.83,Other,Loamy,1379,258681,24379,130041,Medium,413101,98,6018
Yala,Nuwara_Eliya,1.33,Granola,Loamy,989,160820,12586,94417,Medium,267823,132,6508
Yala,Badulla,0.87,Granola,Loamy,1396,205646,19401,141549,Medium,366596,139,6226
Yala,Nuwara_Eliya,0.61,Granola,Clay_Loam,1007,145836,18986,106002,Medium,270824,133,6533
Yala,Badulla,0.88,Lapala,Sandy_Loam,1470,253448,27954,124295,Medium,405697,119,6889
Maha,Nuwara_Eliya,1.71,Other,Loamy,1237,188817,18318,169657,Medium,376792,137,6912
Yala,Badulla,1.77,Granola,Loamy,1238,208468,24747,175774,High,408989,122,7064
Yala,Nuwara_Eliya,0.78,Granola,Sandy_Loam,1247,200601,24664,156216,High,381481,90,7575
Maha,Badulla,2.97,Granola,Clay_Loam,692,107085,12587,169259,Low,288931,103,5675
Yala,Nuwara_Eliya,0.97,Lapala,Sandy_Loam,968,180572,12897,102982,Medium,296451,117,6412
Yala,Badulla,2,Granola,Loamy,1038,180583,16202,120023,Medium,316808,105,6949
Yala,Nuwara_Eliya,2.17,Lapala,Loamy,1580,224836,31432,113732,Medium,370000,96,6255
Yala,Nuwara_Eliya,1.23,Granola,Loamy,1131,199331,19109,100780,High,319220,98,7441
Yala,Badulla,1.37,Granola,Loamy,1045,162569,12709,159144,High,334422,110,7817
Yala,Badulla,2.57,Granola,Loamy,1458,209804,24113,128616,Medium,362533,90,6574
Yala,Nuwara_Eliya,2.63,Granola,Loamy,1044,171602,19646,107784,Medium,299032,138,6342
Maha,Badulla,0.92,Granola,Clay_Loam,1270,188961,21652,101092,Medium,311705,114,6760
Maha,Nuwara_Eliya,0.85,Granola,Sandy_Loam,875,157889,16856,163225,Medium,337970,138,6612
Yala,Badulla,1.62,Lapala,Clay_Loam,1220,211182,20023,114661,Low,345866,129,5312
Yala,Badulla,2.88,Granola,Loamy,851,150766,13318,92574,Medium,256658,135,6991
Yala,Nuwara_Eliya,1.05,Granola,Sandy_Loam,1457,276598,27496,90690,High,394784,92,7024
Yala,Nuwara_Eliya,2.7,Lapala,Loamy,815,133192,15054,173054,Medium,321300,101,6587
Yala,Nuwara_Eliya,0.73,Other,Sandy_Loam,1313,242050,21805,147572,Medium,411427,110,6104
Yala,Nuwara_Eliya,2.88,Granola,Sandy_Loam,1014,171293,14094,113595,Medium,298982,114,6635
Yala,Nuwara_Eliya,0.97,Granola,Loamy,1501,267846,22265,152484,High,442595,137,7409
Yala,Badulla,2.2,Granola,Clay_Loam,1228,203642,18519,95130,High,317291,109,7241
Maha,Nuwara_Eliya,1.69,Other,Loamy,1567,255651,20917,91669,Medium,368237,120,6858
Yala,Nuwara_Eliya,2.23,Granola,Sandy_Loam,864,160587,11160,96411,High,268158,132,7360
Maha,Badulla,1.31,Granola,Sandy_Loam,1196,175445,22195,124259,Low,321899,116,5839
Maha,Badulla,2.19,Lapala,Sandy_Loam,1055,186577,13542,152410,Low,352529,99,5452
Yala,Badulla,2.72,Lapala,Clay_Loam,1218,220047,20951,141303,Low,382301,125,5572
Yala,Nuwara_Eliya,0.79,Granola,Loamy,1286,197486,17676,94466,High,309628,114,7072
Yala,Badulla,1.5,Granola,Loamy,1227,175733,21927,138518,High,336178,99,7224
Yala,Badulla,1.6,Lapala,Loamy,1111,163800,19765,106809,Medium,290374,126,6469
Maha,Nuwara_Eliya,2.63,Lapala,Loamy,1343,189250,21974,155504,High,366728,121,7018
Yala,Badulla,2.02,Granola,Sandy_Loam,1121,157183,18431,173951,High,349565,106,7753
Yala,Nuwara_Eliya,0.85,Granola,Loamy,1217,203039,14838,112825,High,330702,105,8183
Yala,Nuwara_Eliya,2.74,Granola,Loamy,1664,253561,23599,178042,High,455202,123,8064
Yala,Nuwara_Eliya,1.95,Lapala,Sandy_Loam,957,153508,16021,93233,Medium,262762,114,6869
Yala,Nuwara_Eliya,2.16,Granola,Clay_Loam,1371,222713,17122,166010,High,405845,123,7136
Yala,Nuwara_Eliya,2.51,Other,Sandy_Loam,1004,182701,18032,95298,Low,296031,100,5899
Maha,Badulla,0.71,Other,Clay_Loam,1190,225975,19850,157607,Low,403432,100,5786
Maha,Nuwara_Eliya,2.75,Lapala,Clay_Loam,883,126115,15383,119538,Medium,261036,113,6211
Yala,Nuwara_Eliya,1.55,Other,Loamy,1484,264751,22429,162443,Low,449623,139,5885
Yala,Badulla,2.97,Other,Loamy,815,126896,12990,108046,Medium,247932,125,6156
Yala,Nuwara_Eliya,2.53,Granola,Sandy_Loam,1172,208060,15875,92843,Medium,316778,132,6060
Maha,Nuwara_Eliya,0.74,Granola,Clay_Loam,1364,250424,26981,158692,Medium,436097,120,6199
Yala,Nuwara_Eliya,2.22,Other,Loamy,1317,232034,21020,128874,Medium,381928,110,6098
Yala,Nuwara_Eliya,2.37,Other,Clay_Loam,1265,198703,18310,155408,Low,372421,105,4771
Yala,Badulla,2.3,Granola,Sandy_Loam,1154,199648,20621,170741,Medium,391010,111,6119
Yala,Nuwara_Eliya,0.76,Granola,Clay_Loam,1067,189517,19132,93605,Medium,302254,123,6733
Yala,Badulla,1.92,Granola,Loamy,1542,269353,29911,106084,High,405348,94,7957
Maha,Nuwara_Eliya,2.49,Lapala,Loamy,1172,221997,19682,136221,Medium,377900,98,6637
Yala,Badulla,0.82,Granola,Loamy,1075,189773,21273,132261,Medium,343307,121,6992
Maha,Nuwara_Eliya,2.93,Granola,Loamy,1608,253655,21772,163706,Medium,439133,108,6485
Yala,Badulla,1.04,Granola,Sandy_Loam,1094,196895,15119,105025,Medium,317039,90,6245
Yala,Badulla,2.25,Granola,Sandy_Loam,1252,186057,19894,156053,High,362004,128,7380
Yala,Badulla,0.98,Granola,Sandy_Loam,1249,194790,16034,154507,Medium,365331,104,6119
Yala,Nuwara_Eliya,1.29,Granola,Loamy,1394,202026,22980,100789,Medium,325795,100,6437
Yala,Badulla,2.18,Granola,Clay_Loam,945,136972,12434,117581,Medium,266987,128,6083
Yala,Badulla,1.56,Granola,Loamy,1270,185788,24891,167384,Medium,378063,97,6438
Yala,Nuwara_Eliya,2.46,Lapala,Sandy_Loam,895,131969,13218,93862,High,239049,125,7041
Yala,Nuwara_Eliya,0.72,Granola,Clay_Loam,1079,203621,20100,101843,Medium,325564,136,6364
Yala,Nuwara_Eliya,2.15,Granola,Clay_Loam,1213,178783,21790,147252,Low,347825,99,5821
Maha,Badulla,0.71,Granola,Clay_Loam,1542,238889,24032,119214,Medium,382135,95,6299
Yala,Nuwara_Eliya,1.49,Lapala,Sandy_Loam,1221,190643,22442,120503,Low,333588,102,5683
Yala,Badulla,2.34,Other,Loamy,1149,198653,17175,139425,Low,355253,127,5922
Yala,Badulla,1.24,Other,Loamy,1087,158209,19573,153207,Low,330989,130,5804
Yala,Badulla,0.8,Granola,Loamy,1323,214075,18588,95334,High,327997,106,7054
Maha,Nuwara_Eliya,2.11,Other,Loamy,1411,221268,22368,150362,Medium,393998,114,6844
Yala,Nuwara_Eliya,0.6,Granola,Sandy_Loam,1047,149663,17411,147216,Medium,314290,96,6746
Maha,Badulla,2.83,Granola,Sandy_Loam,1295,214849,15659,136529,High,367037,94,7124
Maha,Badulla,0.53,Granola,Sandy_Loam,1198,186408,23207,138291,Low,347906,124,5950
Maha,Nuwara_Eliya,1.44,Granola,Clay_Loam,841,118142,15460,141430,Medium,275032,139,6633
Maha,Nuwara_Eliya,0.63,Other,Clay_Loam,1436,236192,28342,175496,Medium,440030,139,6115
Yala,Badulla,1.04,Lapala,Sandy_Loam,891,167632,14763,97665,Medium,280060,119,6547
Maha,Badulla,1.59,Granola,Sandy_Loam,1419,210273,23152,135726,Medium,369151,95,6521
Yala,Badulla,1.66,Lapala,Loamy,1078,192146,14517,150636,Medium,357299,135,6166
Maha,Badulla,1.61,Granola,Loamy,1240,214750,15499,168401,Medium,398650,99,6551
Maha,Badulla,1.67,Granola,Loamy,962,173435,16292,102184,High,291911,108,7804
Maha,Badulla,0.77,Granola,Loamy,1444,233658,22333,171481,High,427472,118,7281
Maha,Nuwara_Eliya,1.67,Granola,Sandy_Loam,1212,229956,20934,161465,High,412355,91,7433
Yala,Badulla,0.82,Granola,Sandy_Loam,1036,172284,12971,125939,High,311194,123,7754
Maha,Badulla,2.33,Granola,Sandy_Loam,1069,190808,17516,138555,Medium,346879,94,6617
Yala,Badulla,1.65,Other,Clay_Loam,1112,195561,16860,110933,Low,323354,107,4800
Yala,Badulla,2.89,Granola,Clay_Loam,1427,216109,19304,136709,Low,372122,123,5576
Yala,Badulla,1.51,Other,Loamy,1269,240242,18087,118379,Low,376708,135,5604
Yala,Badulla,1.34,Lapala,Loamy,1274,206238,24006,94515,High,324759,134,7197
Maha,Nuwara_Eliya,1.73,Granola,Clay_Loam,1242,216212,24187,160218,Low,400617,122,5717
Yala,Nuwara_Eliya,0.85,Other,Sandy_Loam,1015,180544,17476,135633,Low,333653,97,5503
Yala,Nuwara_Eliya,2.31,Granola,Sandy_Loam,1119,164226,16246,118808,Medium,299280,125,6012
Yala,Nuwara_Eliya,2.4,Granola,Sandy_Loam,1578,273665,28380,107003,Medium,409048,97,6262
Yala,Badulla,1.87,Granola,Loamy,1332,205062,17521,119816,High,342399,119,7575
Yala,Badulla,1.75,Granola,Loamy,1066,170325,17800,141295,High,329420,127,7504
Yala,Nuwara_Eliya,1.14,Granola,Sandy_Loam,824,143927,10182,133595,Medium,287704,114,6110
Yala,Badulla,2.49,Granola,Loamy,1283,186062,24106,119098,Medium,329266,111,6762
Maha,Badulla,2.37,Lapala,Sandy_Loam,1231,174099,15422,124536,Medium,314057,127,6968
Maha,Badulla,1.42,Granola,Clay_Loam,1628,296781,22224,153974,Low,472979,126,5834
Yala,Nuwara_Eliya,2.05,Granola,Loamy,1229,223857,19907,93238,High,337002,91,7365
Yala,Nuwara_Eliya,1.93,Granola,Sandy_Loam,960,175714,18349,117366,Medium,311429,123,6349
Maha,Nuwara_Eliya,0.8,Lapala,Loamy,1287,204409,24746,115500,High,344655,138,7031
Yala,Nuwara_Eliya,0.63,Granola,Sandy_Loam,1330,247529,16266,90000,High,353795,102,7519
Yala,Badulla,2.65,Granola,Loamy,1048,191102,15325,153175,Medium,359602,92,6894
Yala,Badulla,2.73,Granola,Clay_Loam,1463,211517,18213,122693,High,352423,137,7396
Yala,Badulla,0.87,Granola,Loamy,1132,202621,20364,142047,Medium,365032,131,6488
Yala,Badulla,2.38,Granola,Loamy,1511,280438,25662,130044,Medium,436144,126,6782
Maha,Nuwara_Eliya,1.19,Other,Loamy,785,135916,15668,92296,Low,243880,134,5183
Yala,Nuwara_Eliya,0.92,Lapala,Loamy,1208,202550,17346,102030,Low,321926,128,5958
Maha,Badulla,1.19,Granola,Sandy_Loam,827,152340,15135,146330,High,313805,106,7209
Maha,Badulla,1.99,Lapala,Sandy_Loam,1047,176510,15178,157120,Medium,348808,100,6719
Yala,Badulla,2.56,Granola,Loamy,1460,260877,20268,103652,High,384797,109,7960
Yala,Nuwara_Eliya,2.92,Granola,Sandy_Loam,1155,201659,22084,168669,Medium,392412,138,6824
Maha,Badulla,1.57,Granola,Loamy,1289,242312,18069,96392,Medium,356773,114,6252
Maha,Nuwara_Eliya,0.81,Granola,Loamy,1434,269155,20403,129950,High,419508,134,7519
Yala,Nuwara_Eliya,2.26,Lapala,Clay_Loam,1361,226973,19351,169206,Medium,415530,117,6607
Yala,Badulla,1.49,Other,Loamy,1259,235529,24715,169392,Medium,429636,118,6358
Maha,Badulla,2.44,Lapala,Clay_Loam,765,137039,10162,177848,Low,325049,105,5764
Yala,Badulla,1.95,Granola,Loamy,1016,180126,13707,111196,Medium,305029,129,6268
Maha,Nuwara_Eliya,0.56,Granola,Sandy_Loam,1550,242743,28975,154494,High,426212,107,7277
Yala,Nuwara_Eliya,0.73,Granola,Loamy,953,157149,15569,117056,High,289774,123,7450
Maha,Nuwara_Eliya,0.78,Granola,Loamy,1364,223732,16520,129495,High,369747,131,7739
Maha,Nuwara_Eliya,1.12,Granola,Sandy_Loam,1196,227232,20515,152483,Medium,400230,114,6503
Yala,Badulla,1.74,Other,Loamy,1239,176349,17350,121836,Medium,315535,126,6079
Maha,Badulla,1.89,Granola,Sandy_Loam,1106,176720,15894,159413,High,352027,134,7335
Maha,Nuwara_Eliya,2.77,Other,Loamy,1362,204238,23315,147994,Low,375547,98,5612
Yala,Badulla,2.23,Granola,Clay_Loam,1202,194080,22253,124995,Medium,341328,132,6724
Maha,Nuwara_Eliya,2.12,Granola,Loamy,1236,202800,19790,112291,High,334881,124,7577
Yala,Nuwara_Eliya,2.7,Lapala,Sandy_Loam,907,139557,10888,167883,Low,318328,131,5499
Maha,Badulla,2.15,Lapala,Clay_Loam,1157,167604,17490,91359,Low,276453,134,5937
Yala,Badulla,0.65,Granola,Loamy,981,156307,18072,124790,Medium,299169,100,6208
Yala,Badulla,2.4,Granola,Sandy_Loam,1038,152735,18728,154914,Low,326377,108,5937
Yala,Nuwara_Eliya,1.22,Granola,Loamy,1280,206048,16603,99384,High,322035,134,7323
Yala,Nuwara_Eliya,1.36,Lapala,Loamy,1008,141224,19607,139940,Medium,300771,136,6185
Yala,Badulla,0.62,Lapala,Loamy,1261,190694,24698,159615,Medium,375007,138,6033
Yala,Badulla,2.02,Other,Clay_Loam,1386,261996,17068,141028,Low,420092,126,5102
Maha,Nuwara_Eliya,2.08,Lapala,Clay_Loam,992,161097,12289,106945,Low,280331,93,5340
Yala,Badulla,1.41,Lapala,Sandy_Loam,708,132943,10978,154909,Low,298830,122,5577
Maha,Nuwara_Eliya,1.66,Granola,Clay_Loam,1140,189766,20110,166162,Low,376038,101,5819
Maha,Badulla,2.74,Granola,Loamy,1000,173403,19632,119650,High,312685,110,7720
Yala,Nuwara_Eliya,2.82,Granola,Loamy,981,184995,15113,110805,High,310913,98,8200
Yala,Badulla,1.85,Granola,Loamy,848,126354,13952,165848,Medium,306154,97,6139
Maha,Badulla,2.95,Lapala,Sandy_Loam,1143,213126,17787,178495,Low,409408,104,5716
Yala,Nuwara_Eliya,2.07,Granola,Sandy_Loam,1320,193112,17838,116052,Medium,327002,134,6132
Yala,Nuwara_Eliya,1.3,Lapala,Sandy_Loam,1572,272936,29375,106580,Low,408891,120,5366
Yala,Nuwara_Eliya,2.19,Granola,Sandy_Loam,1058,154977,14800,163916,High,333693,121,7717
Yala,Nuwara_Eliya,2.48,Lapala,Loamy,997,175928,17679,131341,Medium,324948,124,6401
Maha,Badulla,1.18,Other,Clay_Loam,1261,188529,21961,154147,Low,364637,139,5578
Yala,Badulla,2.21,Other,Loamy,1459,228041,23832,105319,Low,357192,91,5792
Yala,Nuwara_Eliya,0.61,Granola,Sandy_Loam,1318,186854,23680,147847,Medium,358381,102,6814
Yala,Badulla,2.68,Granola,Sandy_Loam,1179,174419,16092,179276,High,369787,127,7742
Yala,Nuwara_Eliya,0.91,Granola,Loamy,1310,207096,17673,119878,High,344647,118,7625
Yala,Nuwara_Eliya,2.59,Lapala,Sandy_Loam,1046,157982,17979,92333,High,268294,132,7038
Yala,Nuwara_Eliya,1.78,Lapala,Loamy,1486,218641,19497,154452,High,392590,111,7270
Yala,Badulla,0.61,Lapala,Sandy_Loam,1365,228882,23841,137137,Low,389860,124,5351
Yala,Nuwara_Eliya,1.03,Granola,Loamy,1007,183015,15460,127931,Medium,326406,112,6961
Maha,Badulla,1.22,Other,Loamy,1047,156058,17352,120929,Medium,294339,111,6650
Maha,Nuwara_Eliya,2.33,Lapala,Clay_Loam,1298,243466,17145,134795,Low,395406,119,5588
Yala,Nuwara_Eliya,2.41,Lapala,Clay_Loam,1290,197330,23069,139626,Low,360025,105,5290
Maha,Badulla,1.99,Lapala,Sandy_Loam,1067,169735,21108,90506,High,281349,139,7093
Maha,Nuwara_Eliya,1.69,Other,Loamy,971,137216,13394,175076,Medium,325686,90,6174
Yala,Badulla,1.22,Granola,Clay_Loam,1371,239126,27102,135888,Medium,402116,121,6607
Yala,Nuwara_Eliya,2.61,Lapala,Clay_Loam,1238,221995,16748,148514,Medium,387257,99,6037
Maha,Nuwara_Eliya,2.99,Granola,Loamy,1165,210957,21846,156328,Medium,389131,134,6760
Maha,Badulla,1.23,Granola,Clay_Loam,1054,153822,16146,114457,High,284425,90,7019
Yala,Badulla,0.6,Lapala,Loamy,1392,232101,25360,142293,Medium,399754,104,6967
Yala,Nuwara_Eliya,2.67,Other,Loamy,1406,232528,21548,130449,Medium,384525,134,6616
Yala,Badulla,2.03,Other,Sandy_Loam,1334,210126,19976,155166,Low,385268,114,5922
Yala,Badulla,2.44,Granola,Loamy,1343,207614,21568,120792,Medium,349974,118,6183
Maha,Nuwara_Eliya,1.42,Granola,Loamy,1304,194606,22756,173218,High,390580,116,7946
Yala,Nuwara_Eliya,1.73,Granola,Loamy,1144,185514,17105,150281,Medium,352900,136,6252
Maha,Nuwara_Eliya,2.44,Granola,Loamy,1327,219877,22093,104664,Medium,346634,101,6572
Yala,Nuwara_Eliya,2.73,Granola,Loamy,1269,228917,22061,93678,High,344656,107,7530
Yala,Badulla,0.56,Granola,Loamy,1430,251415,24149,166725,High,442289,104,7964
Yala,Badulla,1.5,Granola,Loamy,1061,200289,13907,120679,Medium,334875,105,6228
Maha,Badulla,2.91,Lapala,Loamy,1477,280483,19363,107219,Medium,407065,97,6683
Yala,Nuwara_Eliya,2.14,Lapala,Loamy,1428,239952,27562,141260,Medium,408774,100,6203
Maha,Badulla,2.03,Other,Sandy_Loam,904,168668,17150,132512,Medium,318330,107,6166
Maha,Badulla,0.8,Granola,Loamy,975,148951,13391,90552,High,252894,121,7385
Yala,Badulla,2.86,Granola,Loamy,1340,201108,16657,145593,High,363358,115,7699
Yala,Nuwara_Eliya,2.9,Granola,Loamy,994,188223,17055,154383,Medium,359661,94,6218
Maha,Badulla,1.05,Other,Sandy_Loam,932,171748,16814,143725,Medium,332287,90,6460
Yala,Nuwara_Eliya,2.83,Granola,Sandy_Loam,1569,225096,28181,120419,Medium,373696,107,6022
Maha,Nuwara_Eliya,0.96,Granola,Clay_Loam,1478,213035,24725,133370,High,371130,138,7130
Yala,Nuwara_Eliya,2.44,Granola,Sandy_Loam,1036,148905,15316,110327,Medium,274548,125,6779
Yala,Nuwara_Eliya,0.72,Lapala,Clay_Loam,1231,218723,22178,104017,Low,344918,98,5131
Yala,Badulla,2.59,Granola,Loamy,1375,206683,21650,160167,High,388500,136,7490
Yala,Badulla,2.18,Other,Loamy,1298,243167,18682,117485,Medium,379334,114,6854
Yala,Nuwara_Eliya,1.06,Granola,Loamy,872,156989,12496,136127,High,305612,120,7033
Yala,Nuwara_Eliya,2.8,Granola,Sandy_Loam,742,117241,11050,114819,High,243110,139,7556
Maha,Nuwara_Eliya,2.73,Granola,Loamy,933,162784,18298,100097,High,281179,131,7319
Yala,Badulla,1.24,Granola,Sandy_Loam,1243,216572,19378,167672,Medium,403622,133,6740
Yala,Badulla,0.69,Granola,Loamy,879,149478,14972,132880,Medium,297330,96,6434
Maha,Badulla,1.02,Lapala,Loamy,1002,140444,12398,118001,Low,270843,101,5761
Yala,Badulla,2.04,Other,Loamy,954,157554,14930,126918,Low,299402,131,5871
Yala,Badulla,0.66,Granola,Loamy,1021,175942,17864,112968,High,306774,120,7535
Maha,Nuwara_Eliya,1.34,Lapala,Clay_Loam,1331,214746,20143,131784,Low,366673,93,5983
Yala,Badulla,1.47,Granola,Clay_Loam,1113,181268,17804,149338,Medium,348410,113,6820
Yala,Nuwara_Eliya,1.53,Other,Loamy,1512,284591,20230,111751,Medium,416572,113,6633
Yala,Badulla,1.74,Granola,Loamy,1876,327540,33185,123986,Medium,484711,110,6869
Yala,Badulla,2.6,Granola,Loamy,1192,171660,22389,97263,Medium,291312,139,6836
Maha,Nuwara_Eliya,0.73,Granola,Sandy_Loam,805,127535,11724,128353,High,267612,107,7158
Maha,Nuwara_Eliya,1.32,Granola,Loamy,1187,172133,21479,122880,High,316492,133,8054
Yala,Badulla,2.28,Granola,Loamy,793,135709,10105,145901,Medium,291715,103,6106
Yala,Nuwara_Eliya,1.95,Granola,Loamy,1242,229356,20979,100414,High,350749,115,7134
Maha,Badulla,2.08,Lapala,Loamy,964,145515,12087,157230,Low,314832,115,5998
Yala,Nuwara_Eliya,1.39,Lapala,Sandy_Loam,1292,182805,25685,96686,Medium,305176,124,6083
Yala,Nuwara_Eliya,2.19,Granola,Clay_Loam,1054,180900,12656,132547,Medium,326103,134,6809
Yala,Nuwara_Eliya,1.15,Granola,Clay_Loam,938,163143,17459,114400,High,295002,117,7373
Yala,Nuwara_Eliya,0.9,Granola,Loamy,1205,215374,22741,153088,Medium,391203,92,6406
Maha,Badulla,1.26,Granola,Loamy,1237,177175,20087,114598,Medium,311860,129,6086
Maha,Badulla,2.89,Lapala,Sandy_Loam,1033,172809,17799,145830,Low,336438,125,5423
Yala,Nuwara_Eliya,1.59,Granola,Loamy,1471,216158,21963,134409,High,372530,93,8096
Maha,Nuwara_Eliya,2.33,Granola,Sandy_Loam,1273,225809,21139,166573,Low,413521,97,5811
Yala,Nuwara_Eliya,0.75,Granola,Sandy_Loam,1204,184846,20502,172566,Medium,377914,105,6222
Maha,Badulla,0.83,Granola,Loamy,833,146048,15795,160629,Medium,322472,116,6288
Maha,Badulla,1.41,Granola,Clay_Loam,1060,166325,14570,168430,Medium,349325,135,6147
Yala,Badulla,1.95,Lapala,Loamy,1309,200414,25225,175515,High,401154,103,7006
Yala,Badulla,2.34,Lapala,Loamy,1222,214819,22603,122272,Low,359694,98,5713
Yala,Nuwara_Eliya,2.95,Lapala,Loamy,845,125189,13398,131715,High,270302,116,7394
Yala,Badulla,2.01,Granola,Clay_Loam,1258,224731,23924,127287,Medium,375942,115,6502
Maha,Badulla,2.22,Other,Loamy,1242,190845,21102,152618,Medium,364565,106,6665
Yala,Badulla,1.55,Other,Clay_Loam,1125,161443,15917,103908,Low,281268,116,5923
Yala,Nuwara_Eliya,1.35,Other,Loamy,1066,199811,17692,158339,Medium,375842,94,6076
Yala,Badulla,2.69,Granola,Loamy,1346,218275,18006,155699,Medium,391980,99,6811
Maha,Nuwara_Eliya,1.79,Lapala,Sandy_Loam,1464,221577,25315,125289,Low,372181,93,5645
Yala,Badulla,2.35,Other,Sandy_Loam,1334,202882,19504,118785,Medium,341171,106,6100
Maha,Nuwara_Eliya,1.46,Granola,Loamy,1139,204191,14693,155180,Medium,374064,109,6226
Maha,Nuwara_Eliya,1.95,Granola,Clay_Loam,1156,164455,15738,157684,Medium,337877,125,6051
Yala,Badulla,2.65,Granola,Loamy,1377,195778,24960,141522,High,362260,111,7662
Yala,Nuwara_Eliya,1.07,Granola,Clay_Loam,1206,209177,18697,141593,Medium,369467,127,6989
Maha,Nuwara_Eliya,1.57,Granola,Sandy_Loam,1549,249387,20483,132248,High,402118,124,7410
Yala,Nuwara_Eliya,0.91,Granola,Sandy_Loam,888,142650,15604,135649,High,293903,102,7404
Maha,Nuwara_Eliya,0.54,Granola,Loamy,1330,249232,16705,145318,High,411255,92,7457
Maha,Badulla,2.87,Other,Loamy,1218,218151,20812,134583,Medium,373546,120,6415
Maha,Nuwara_Eliya,2.42,Granola,Clay_Loam,1269,239751,16412,128853,Medium,385016,93,6995
Maha,Nuwara_Eliya,2.24,Other,Clay_Loam,1084,181880,18268,106714,Low,306862,124,4800
Yala,Badulla,1.28,Granola,Clay_Loam,1119,160844,15681,106021,Medium,282546,128,6114
Yala,Nuwara_Eliya,0.93,Granola,Sandy_Loam,1164,200905,19565,173233,Medium,393703,101,6787
Maha,Badulla,0.69,Granola,Loamy,929,138896,14557,145223,Medium,298676,102,6713
Maha,Badulla,2.46,Granola,Loamy,1350,219663,24917,131066,High,375646,132,8186
Yala,Badulla,2.94,Granola,Sandy_Loam,1104,166956,21245,139006,Medium,327207,111,6627
Yala,Nuwara_Eliya,1.42,Other,Loamy,1217,202722,16004,164252,Medium,382978,126,6144
Yala,Nuwara_Eliya,1.7,Granola,Loamy,1280,194684,25445,171288,High,391417,116,7204
Yala,Badulla,2.09,Granola,Sandy_Loam,1306,198191,24849,137827,Low,360867,120,5963
Maha,Badulla,1.57,Granola,Sandy_Loam,1031,174373,17444,100942,High,292759,90,7652
Yala,Nuwara_Eliya,2.13,Granola,Clay_Loam,1084,161526,16359,111422,High,289307,131,7154
Maha,Nuwara_Eliya,0.54,Granola,Clay_Loam,1098,169377,20140,174396,Medium,363913,128,6664
Yala,Badulla,1.81,Granola,Clay_Loam,1366,217669,25502,124344,Medium,367515,131,6136
Yala,Nuwara_Eliya,2.04,Granola,Clay_Loam,1258,228917,23809,137003,Low,389729,136,5616
Maha,Badulla,1.99,Granola,Loamy,1749,273550,26650,164038,High,464238,119,8205
Maha,Nuwara_Eliya,1.18,Granola,Loamy,1254,215681,17323,109723,High,342727,133,7983
Yala,Badulla,1.55,Lapala,Sandy_Loam,1163,210149,18779,172039,Low,400967,106,5561
Maha,Nuwara_Eliya,1.26,Granola,Loamy,1260,227759,24166,145904,High,397829,114,8190
Yala,Badulla,2.79,Lapala,Loamy,1202,198514,18119,102260,High,318893,107,7269
Yala,Badulla,1.19,Granola,Sandy_Loam,1219,213213,19184,107187,Medium,339584,116,6506
Yala,Badulla,1.6,Other,Sandy_Loam,665,115307,10487,90164,Medium,215958,107,6344
Yala,Badulla,1.91,Granola,Clay_Loam,1129,191848,15161,103113,High,310122,90,7314
Yala,Badulla,1.18,Lapala,Clay_Loam,1237,226166,19399,164384,Low,409949,111,5452
Maha,Badulla,1.31,Other,Loamy,1172,186058,15110,127456,Low,328624,129,5978
Maha,Badulla,1.89,Granola,Clay_Loam,1200,186501,22288,140934,Medium,349723,105,6062
Yala,Nuwara_Eliya,2.06,Granola,Clay_Loam,1356,192986,19988,92052,High,305026,103,7161
Yala,Nuwara_Eliya,2.56,Granola,Loamy,1227,218968,19493,158397,High,396858,100,8109
Maha,Nuwara_Eliya,2.8,Granola,Sandy_Loam,915,161202,15429,135120,Medium,311751,121,6204
Yala,Nuwara_Eliya,1.52,Lapala,Sandy_Loam,1114,186478,21626,138242,Low,346346,115,5348
Maha,Nuwara_Eliya,2.66,Granola,Sandy_Loam,985,166022,15601,124360,High,305983,105,7041
Yala,Badulla,1.17,Granola,Sandy_Loam,884,133387,15393,98201,Medium,246981,97,6817
Yala,Nuwara_Eliya,2.58,Granola,Loamy,1155,180261,22005,149136,High,351402,104,7061
Yala,Badulla,2.76,Lapala,Sandy_Loam,1496,212379,25187,152009,Medium,389575,91,6839
Yala,Nuwara_Eliya,1.09,Lapala,Sandy_Loam,1430,220621,26207,118306,Medium,365134,129,6108
Yala,Nuwara_Eliya,1.3,Granola,Sandy_Loam,1254,224779,17351,177558,Low,419688,94,5919
Yala,Nuwara_Eliya,2.31,Other,Loamy,1214,187544,18772,133962,Medium,340278,93,6064
Maha,Nuwara_Eliya,2.12,Other,Loamy,1133,160266,18320,132400,Medium,310986,105,6773
Yala,Nuwara_Eliya,0.9,Lapala,Clay_Loam,971,184285,15756,165605,Medium,365646,97,6183
Yala,Nuwara_Eliya,2.84,Granola,Loamy,1277,215941,19614,108535,High,344090,111,7491
Yala,Badulla,1.33,Granola,Sandy_Loam,1089,204989,13265,143096,High,361350,128,7387
Maha,Nuwara_Eliya,2.77,Other,Sandy_Loam,1235,202668,15263,140575,Medium,358506,110,6274
Maha,Nuwara_Eliya,2.21,Granola,Loamy,1486,253393,24667,151256,Medium,429316,106,6844
